track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Engineers,Hp Boyz,66,Engineers,2019-08-11,0.934,0.402,7,-10.843,1,0.294,0.306,1.97e-05,0.0931,0.306,99.954,215523
BIG,Young M.A,76,Herstory in the Making,2019-09-27,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920
SPEEDBOAT,Denzel Curry,69,ZUU,2019-05-31,0.925,0.628,6,-7.587,1,0.131,0.0604,0.0,0.358,0.81,120.021,222533
RENT FREE,Russ,66,RENT FREE,2019-09-13,0.784,0.543,6,-9.769,1,0.272,0.0588,5.32e-05,0.255,0.451,108.982,150200
No Effect,Hooligan Hefs,65,No Effect,2019-05-21,0.942,0.788,1,-3.921,1,0.102,0.509,0.000323,0.12,0.292,139.987,200960
Professor X,Dave,63,Top Boy (A Selection of Music Inspired by the Series),2019-09-13,0.891,0.675,2,-6.892,1,0.152,0.11,0.0,0.275,0.562,127.012,217705
ADHD,Joyner Lucas,76,ADHD,2019-09-12,0.574,0.788,10,-6.778,1,0.0638,0.0156,0.0,0.37,0.34,83.94,205803
Say Less,Lisi,59,Say Less,2019-10-20,0.921,0.428,6,-13.323,0,0.373,0.168,0.000339,0.163,0.51,139.952,164953
Astronaut In The Ocean,Masked Wolf,56,Astronaut In The Ocean,2019-06-07,0.778,0.695,4,-6.865,0,0.0913,0.174,0.0,0.151,0.472,149.996,132780
Cravin (feat. G-Eazy),DaniLeigh,73,Cravin,2019-10-18,0.834,0.538,4,-5.54,0,0.246,0.191,0.0,0.113,0.536,97.025,178907
Behind Barz - Bonus,Drake,74,Behind Barz (Bonus),2019-09-13,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,76,Own It (feat. Ed Sheeran & Burna Boy),2019-11-22,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707
Kraazy,Likybo,78,Million Dollar Mindset,2017-07-14,0.689,0.701,6,-9.477,0,0.237,0.314,0.0,0.123,0.37,94.982,151579
Mile Away,Kelvyn Colt,58,Mile Away,2019-11-08,0.553,0.567,7,-8.67,0,0.191,0.176,0.0,0.0954,0.243,121.9,192507
Hunned Of Miles,NUGAT,44,Hunned Of Miles,2020-01-10,0.694,0.493,1,-8.698,1,0.0439,0.654,0.00287,0.338,0.4,83.975,254758
Cuba,Theophilus London,50,Cuba,2019-12-05,0.658,0.636,11,-7.317,1,0.0669,0.215,0.0,0.0974,0.47,103.055,163799
Diamonds (with Normani),Megan Thee Stallion,77,Diamonds (with Normani),2020-01-10,0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,199301
No Stylist,French Montana,76,No Stylist,2018-09-20,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055,192172
"Do It When I'm In It (feat. Jermaine Dupri, Ozuna & Slim Jxmmi)",Snoop Dogg,50,"Do It When I'm In It (feat. Jermaine Dupri, Ozuna & Slim Jxmmi)",2019-08-14,0.837,0.66,4,-5.961,0,0.0866,0.0159,2.21e-05,0.115,0.55,94.203,233849
Saint-Tropez,Post Malone,48,Hollywood's Bleeding,2019-09-06,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,TESTING,2018-05-25,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
ZEZE (feat. Travis Scott & Offset),Kodak Black,37,ZEZE (feat. Travis Scott & Offset),2018-10-12,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,228654
Tony Montana,Mr Eazi,66,Tony Montana,2019-11-19,0.598,0.708,3,-4.363,0,0.284,0.419,0.0,0.0962,0.724,103.056,153993
Loyal (feat. Drake),PARTYNEXTDOOR,84,Loyal (feat. Drake),2019-11-22,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973
Run,Lost Child,51,Run,2019-12-13,0.596,0.545,7,-7.465,0,0.0615,0.356,0.0,0.251,0.226,83.054,210096
STARGAZING,Travis Scott,80,ASTROWORLD,2018-08-03,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715
Creep On Me,GASHI,68,Creep On Me,2018-08-22,0.449,0.597,9,-4.401,0,0.14,0.347,1.03e-05,0.197,0.505,134.598,194777
Won't Be Late (feat. Drake),Swae Lee,75,Won't Be Late (feat. Drake),2019-08-16,0.915,0.588,7,-6.302,0,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,69,Girls Have Fun (feat. G-Eazy & Rich The Kid),2019-01-23,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,175711
KIKA,6ix9ine,18,DUMMY BOY,2018-11-27,0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,136032
NO TRU$T,NUGAT,48,"for better or worse, Pt. 1",2019-11-22,0.725,0.547,8,-6.746,1,0.0599,0.0198,0.000209,0.173,0.41,169.968,211964
PAID MY DUES,NF,78,PAID MY DUES,2019-12-03,0.812,0.784,2,-4.208,1,0.248,0.136,0.0,0.109,0.38,145.995,211644
Gimme Brain,Travis Barker,65,Gimme Brain,2019-12-13,0.725,0.675,7,-6.734,1,0.196,0.00234,0.0,0.0991,0.444,93.058,141267
Bury Me Alive,Kelvyn Colt,59,Bury Me Alive,2017-11-10,0.721,0.646,4,-5.652,0,0.372,0.371,0.0,0.0898,0.19,143.787,216013
Location (feat. Burna Boy),Dave,79,PSYCHODRAMA,2019-03-08,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,241293
Dip,Tyga,63,Legendary (Deluxe Edition),2019-08-23,0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,195992
The Flute Song,Russ,67,ZOO,2018-09-07,0.789,0.524,1,-7.942,0,0.273,0.212,0.0,0.221,0.343,138.064,147600
Blessed (with Tyga),Shenseea,68,Blessed (with Tyga),2019-05-22,0.856,0.729,1,-5.095,1,0.318,0.0319,1.75e-06,0.428,0.37,108.016,148096
Haute (feat. J Balvin & Chris Brown),Tyga,67,Legendary,2019-06-07,0.946,0.723,9,-3.692,1,0.114,0.0778,0.0,0.0608,0.349,102.956,160877
Limbo (feat. Gilli),NODE,61,Limbo (feat. Gilli),2020-01-10,0.827,0.682,6,-5.837,1,0.102,0.0988,0.0,0.225,0.844,130.009,169206
PUB G (feat. Branco & Larry 44),LOLO,69,PUB G (feat. Branco & Larry 44),2019-12-20,0.822,0.586,2,-6.834,0,0.112,0.318,0.0,0.113,0.297,118.002,159723
Sektion (feat. Branco & Gilli),Benny Jamz,59,Sektion (feat. Branco & Gilli),2019-12-30,0.767,0.66,6,-4.485,0,0.243,0.141,0.0,0.098,0.456,100.092,188091
Dobbelt (feat. Dayzon),Jamaika,59,Dedikeret,2020-01-01,0.832,0.721,6,-5.678,0,0.103,0.104,2.99e-06,0.0823,0.522,99.89,168071
La Trompeta (feat. MellemFingaMuzik),Camur,49,La Trompeta (feat. MellemFingaMuzik),2020-01-17,0.848,0.672,10,-5.728,0,0.275,0.215,0.0,0.178,0.859,105.131,169682
Helt Stabil,Fouli,58,Helt Stabil,2019-12-06,0.843,0.671,2,-6.672,1,0.286,0.346,0.0,0.111,0.745,101.942,155608
Kærlighed (feat. Gilli & Kesi),ATYPISK,69,A NIVEAU,2019-11-14,0.903,0.686,2,-5.065,1,0.114,0.013,0.0,0.0484,0.686,114.98,173183
Sjakalina,Tessa,63,Sjakalina,2019-12-27,0.916,0.58,5,-7.092,0,0.26,0.0748,0.0,0.123,0.568,102.04,165294
Bonnie & Clyde (Carmon X Alrima),Carmon,45,Bonnie & Clyde (Carmon X Alrima),2020-01-16,0.828,0.706,7,-6.597,0,0.169,0.0223,6.45e-05,0.0798,0.43,103.121,171212
Flytilstand,Benny Jamz,61,Flytilstand,2019-12-19,0.824,0.716,7,-4.504,0,0.0732,0.0608,0.0,0.262,0.329,99.991,147988
Balenci,Larry 44,57,Balenci,2019-11-22,0.743,0.672,2,-5.881,0,0.277,0.153,0.0,0.194,0.275,139.919,171598
Jaloux (feat. ATYPISK),Simsey,56,Jaloux (feat. ATYPISK),2020-01-10,0.746,0.625,5,-3.989,0,0.117,0.116,0.0,0.0834,0.276,144.122,160617
London Town,Branco,67,London Town,2019-10-04,0.857,0.541,1,-7.272,0,0.283,0.419,1.36e-06,0.108,0.565,101.913,173934
Sinaloa Stil,Shooter Gang,61,Sinaloa Stil,2019-11-22,0.846,0.6,1,-8.149,1,0.203,0.268,0.0,0.104,0.336,100.05,158400
Udsigt,ZK,55,Udsigt,2019-11-01,0.617,0.537,10,-5.02,0,0.378,0.0754,0.0,0.106,0.929,132.458,165227
Lærte Hende Alt (feat. Lærke Emilie),ATYPISK,64,A NIVEAU,2019-11-14,0.584,0.627,4,-4.607,1,0.187,0.251,0.0,0.0891,0.528,90.879,164726
Bandolero,Jamaika,55,Dedikeret,2020-01-01,0.771,0.636,7,-4.52,1,0.217,0.115,0.0,0.217,0.741,99.985,120959
Ingenting At Sige (feat. NODE),Gilli,60,Kiko,2019-07-13,0.821,0.561,7,-6.682,1,0.205,0.0104,0.0,0.0954,0.568,99.981,189226
Prestige,Danni,51,Prestige,2020-01-10,0.707,0.589,5,-8.347,0,0.288,0.108,0.0,0.102,0.641,148.154,150742
Verden Vender,Branco,66,Verden Vender,2019-10-31,0.711,0.623,6,-8.617,0,0.0679,0.0256,0.0,0.399,0.46,119.965,181161
Brandvarm,Josef Og Elias,63,Brandvarm,2019-11-22,0.782,0.459,2,-7.526,0,0.207,0.0675,0.0,0.122,0.22,84.983,161125
Mafiosa,NODE,53,Samme Vej,2019-11-08,0.829,0.717,3,-7.112,0,0.0537,0.493,3.99e-05,0.0767,0.754,119.943,191534
Øjne,Marco Rahim,34,MACS,2020-01-17,0.834,0.676,10,-6.345,0,0.165,0.158,0.0,0.113,0.534,101.96,162843
Balou,Benny Jamz,62,Balou,2019-11-07,0.907,0.531,10,-6.756,0,0.114,0.124,0.0044,0.12,0.299,105.012,129012
STANDARD,I$WAAL,57,STANDARD,2019-10-04,0.72,0.673,4,-5.886,0,0.215,0.286,0.0,0.117,0.222,140.171,207429
Holdet (feat. NODE),Jamaika,58,Holdet (feat. NODE),2019-12-11,0.573,0.604,7,-6.583,0,0.083,0.105,0.0,0.572,0.424,97.766,172641
Himalaya,Larry 44,54,Himalaya,2019-09-20,0.696,0.504,8,-6.68,0,0.066,0.247,0.0,0.141,0.35,141.883,183560
Shopping (feat. Kesi & Stepz),Benny Jamz,57,1010,2020-01-01,0.809,0.632,11,-7.626,0,0.186,0.26,1.05e-05,0.0716,0.519,140.036,214247
Ben,Tessa,66,Ben,2019-10-11,0.897,0.536,1,-5.612,0,0.308,0.398,0.0,0.338,0.71,92.984,176129
Monte Carlo,Jimilian,59,Monte Carlo,2019-10-11,0.79,0.799,6,-5.275,1,0.15,0.123,0.0,0.0575,0.794,100.023,146400
Alle Dem,ICEKIID,55,Alle Dem,2019-11-22,0.718,0.717,3,-7.292,0,0.236,0.132,1.39e-05,0.132,0.744,156.079,163940
Ra Ta Ta Ta (feat. Stepz),NODE,55,Samme Vej,2019-11-08,0.665,0.735,5,-6.312,1,0.111,0.0923,0.0,0.129,0.415,167.986,214055
Kawasaki,Jamaika,54,Dedikeret,2020-01-01,0.705,0.651,0,-5.794,0,0.0765,0.079,0.0,0.113,0.569,127.902,163904
"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,61,STEPZOLOGI,2019-09-12,0.556,0.645,1,-7.21,0,0.581,0.136,0.0,0.135,0.476,199.689,212700
Milano Step (Lamin X Artigeardit),Lamin,50,Milano Step (Lamin X Artigeardit),2020-01-10,0.888,0.577,4,-7.865,0,0.262,0.101,0.0,0.279,0.477,130.081,175383
Protokol,Jamaika,56,Protokol,2019-11-25,0.587,0.551,2,-8.523,0,0.236,0.106,0.0,0.0545,0.172,71.329,195012
Fra Gaden (feat. Benny Jamz),ATYPISK,55,A NIVEAU,2019-11-14,0.733,0.7,2,-5.734,0,0.194,0.127,0.0,0.104,0.378,89.95,154795
BDK (feat. Gilli),KESI,62,888,2019-09-06,0.839,0.699,7,-6.532,0,0.439,0.458,1.02e-05,0.0789,0.669,130.015,173879
Hvil I Fred (feat. Jamaika),Xander,54,Hvil I Fred (feat. Jamaika),2019-10-25,0.776,0.547,5,-6.367,0,0.0416,0.0871,0.0,0.353,0.444,112.002,219872
BeBe,Stepz,52,STEPZOLOGI,2019-09-12,0.689,0.686,4,-5.049,0,0.419,0.227,0.0,0.0982,0.669,119.993,183073
Ufødte,Jamaika,55,Ufødte,2019-10-11,0.49,0.59,1,-5.763,0,0.15,0.47,0.0,0.106,0.732,109.112,209318
På vej (feat. Simon Jul),Benjamin Hav,46,Dit syge dyr,2020-01-10,0.738,0.69,1,-5.726,1,0.106,0.0848,0.0,0.102,0.692,150.179,220378
Startede Sammen,Gobs,54,Startede Sammen,2019-09-27,0.633,0.584,6,-7.124,1,0.0483,0.421,0.0,0.166,0.54,122.78,162711
Dag 1,Gilli,56,Kiko,2019-07-13,0.792,0.538,0,-6.641,0,0.337,0.134,1.55e-05,0.101,0.39,140.016,199518
MALDIVERNE (feat. KESI),Carmon,54,TÅLMODIGHED,2019-09-27,0.685,0.698,11,-4.395,0,0.168,0.116,0.0,0.149,0.462,95.905,167540
Ka Ikk,RH,49,Ka Ikk,2019-11-22,0.776,0.72,10,-7.107,0,0.0524,0.0668,0.0,0.0751,0.456,103.927,170769
Hele Vejen (feat. Gilli),KESI,54,888,2019-09-06,0.62,0.658,5,-5.433,0,0.0408,0.126,0.0,0.162,0.56,172.035,205708
Gadesoldat,Beko,49,Gadesoldat,2019-11-29,0.79,0.509,11,-7.165,0,0.242,0.0372,0.0,0.144,0.354,136.958,177314
TÅLMODIGHED (feat. Stepz),Carmon,17,TÅLMODIGHED (feat. Stepz),2019-09-20,0.576,0.676,6,-6.663,1,0.262,0.212,0.0,0.111,0.474,159.792,141644
Gothersgade,Artigeardit,56,Gothersgade,2019-11-15,0.783,0.611,1,-7.362,0,0.187,0.165,0.0,0.0939,0.526,97.928,131717
Samme Vej,NODE,49,Samme Vej,2019-11-04,0.544,0.474,6,-9.491,1,0.281,0.465,0.0,0.152,0.443,100.157,129374
Cinderella,ICEKIID,54,Cinderella,2019-10-11,0.596,0.655,1,-7.176,1,0.39,0.035,0.0,0.152,0.742,128.004,192578
GØR VED MIG (feat. Sivas),Carmon,48,TÅLMODIGHED,2019-09-27,0.8,0.668,4,-5.047,0,0.27,0.108,5.73e-05,0.0694,0.503,129.999,169513
Samurai (feat. Sivas),Stepz,54,STEPZOLOGI,2019-09-12,0.824,0.645,9,-6.324,1,0.367,0.0173,2.76e-06,0.11,0.457,84.754,136309
Psycho (feat. Artigeardit),Omar,53,Psycho (feat. Artigeardit),2019-09-20,0.778,0.572,5,-6.869,0,0.183,0.173,0.0,0.169,0.715,160.058,195094
Cassie (feat. Suspekt),Xander,53,Cassie (feat. Suspekt),2019-12-27,0.76,0.685,11,-6.75,0,0.241,0.157,0.0,0.0978,0.633,155.939,247089
G.F.P.,Marco Rahim,47,G.F.P.,2019-12-27,0.952,0.614,11,-6.118,0,0.171,0.00208,0.000594,0.0856,0.529,122.031,119707
Cara Mia (feat. Sivas & KESI),Stepz,47,STEPZOLOGI,2019-09-12,0.807,0.755,6,-4.232,0,0.232,0.0411,0.0,0.0703,0.676,96.054,154930
Dig,Benjamin Hav,51,Spice up your life,2020-01-03,0.865,0.624,4,-4.758,0,0.0779,0.0495,0.000151,0.0865,0.399,104.034,177098
Præg På Kortet,DON x LEE x BARBER,47,Præg På Kortet,2019-09-20,0.538,0.71,7,-6.089,0,0.291,0.109,0.0,0.052,0.702,160.572,178250
Ludo,Xabski,51,Ludo,2019-10-11,0.626,0.62,1,-8.725,0,0.0834,0.243,1.04e-06,0.105,0.277,103.443,194633
Ghettostjerne (feat. ZK),NODE,49,Samme Vej,2019-11-08,0.766,0.66,4,-5.673,0,0.117,0.288,0.0,0.0927,0.462,91.999,196387
OCD (with Dwn2earth),Logic,70,OCD (with Dwn2earth),2019-10-25,0.66,0.76,1,-2.794,1,0.197,0.294,0.03,0.252,0.229,81.952,291707
Fun Up Here (feat. Logic),Mike Posner,56,Keep Going,2019-10-09,0.906,0.413,9,-9.044,0,0.143,0.361,0.0,0.114,0.337,130.039,171107
Isis,Joyner Lucas,78,Isis,2019-05-23,0.918,0.837,1,-6.792,1,0.255,0.234,0.0,0.227,0.855,120.017,236000
Confessions of a Dangerous Mind,Logic,12,Confessions of a Dangerous Mind,2019-05-10,0.806,0.756,7,-4.093,0,0.208,0.385,0.0,0.11,0.637,141.97,283867
Homicide (feat. Eminem),Logic,19,Confessions of a Dangerous Mind,2019-05-10,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,245387
Wannabe,Logic,7,Confessions of a Dangerous Mind,2019-05-10,0.917,0.828,2,-7.551,1,0.0946,0.0959,0.0,0.0789,0.706,134.012,78800
clickbait,Logic,7,Confessions of a Dangerous Mind,2019-05-10,0.848,0.708,0,-5.625,1,0.0925,0.0466,3.79e-05,0.13,0.765,156.007,157000
Mama/Show Love (feat. YBN Cordae),Logic,10,Confessions of a Dangerous Mind,2019-05-10,0.574,0.823,0,-4.322,0,0.124,0.116,0.0,0.0898,0.256,154.053,241307
Out Of Sight,Logic,7,Confessions of a Dangerous Mind,2019-05-10,0.737,0.918,1,-6.159,0,0.132,0.0611,2.9e-05,0.107,0.664,174.022,137947
Pardon My Ego,Logic,6,Confessions of a Dangerous Mind,2019-05-10,0.876,0.954,1,-4.962,1,0.0683,0.0631,0.00538,0.0637,0.506,95.489,173547
COMMANDO (feat. G-Eazy),Logic,9,Confessions of a Dangerous Mind,2019-05-10,0.845,0.486,8,-6.473,1,0.313,0.135,0.0,0.104,0.142,77.028,211933
Icy (feat. Gucci Mane),Logic,11,Confessions of a Dangerous Mind,2019-05-10,0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.109,0.477,151.99,265267
Still Ballin (feat. Wiz Khalifa),Logic,10,Confessions of a Dangerous Mind,2019-05-10,0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.169,0.75,160.001,239987
Cocaine,Logic,6,Confessions of a Dangerous Mind,2019-05-10,0.816,0.808,4,-4.836,0,0.268,0.124,0.0,0.142,0.711,176.022,174560
Limitless,Logic,7,Confessions of a Dangerous Mind,2019-05-10,0.838,0.776,0,-3.125,1,0.0933,0.0435,0.000121,0.0924,0.715,155.059,244680
Keanu Reeves,Logic,16,Confessions of a Dangerous Mind,2019-05-10,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.133,0.799,170.13,225933
Don't Be Afraid To Be Different (feat. Will Smith),Logic,5,Confessions of a Dangerous Mind,2019-05-10,0.872,0.791,1,-4.885,1,0.123,0.0241,8.92e-05,0.141,0.421,111.025,167920
BOBBY (feat. My Dad),Logic,6,Confessions of a Dangerous Mind,2019-05-10,0.822,0.873,7,-2.677,1,0.316,0.245,0.0,0.0545,0.86,111.564,167827
Lost In Translation,Logic,8,Confessions of a Dangerous Mind,2019-05-10,0.569,0.791,2,-4.128,1,0.364,0.553,6.55e-06,0.102,0.367,156.947,289720
Can I Kick It,Logic,58,Supermarket (Soundtrack),2019-03-26,0.789,0.774,2,-4.415,1,0.0614,0.609,0.00122,0.298,0.488,100.077,201547
Ballin,Logic,71,Uncle Drew (Original Motion Picture Soundtrack),2018-06-15,0.737,0.854,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,166080
Till The End,Logic,61,Under Pressure (Deluxe),2014-10-21,0.587,0.726,1,-6.263,1,0.214,0.216,0.0,0.0868,0.248,151.882,312360
1-800-273-8255,Logic,81,Everybody,2017-05-05,0.62,0.574,5,-7.788,0,0.0479,0.57,0.0,0.19,0.352,100.021,250173
Everybody Dies,Logic,59,YSIV,2018-09-28,0.784,0.922,2,-3.92,1,0.152,0.141,3.48e-06,0.377,0.836,94.082,250213
The Return,Logic,59,YSIV,2018-09-28,0.801,0.958,11,-4.412,0,0.177,0.116,0.0,0.0833,0.652,90.012,252053
100 Miles and Running (ft. Wale & John Lindahl),Logic,60,YSIV,2018-09-28,0.835,0.929,7,-3.595,1,0.0653,0.579,1.28e-06,0.38,0.96,119.047,353453
ICONIC (ft. Jaden Smith),Logic,63,YSIV,2018-09-28,0.388,0.777,1,-5.55,1,0.241,0.00575,0.0,0.288,0.192,175.933,298133
One Day (ft. Ryan Tedder),Logic,56,YSIV,2018-09-28,0.546,0.871,10,-5.81,1,0.148,0.139,8.28e-05,0.104,0.303,189.723,198107
Ordinary Day (ft. Hailee Steinfeld),Logic,57,YSIV,2018-09-28,0.748,0.894,1,-6.67,1,0.0748,0.0224,0.0,0.143,0.839,157.988,188400
Black SpiderMan,Logic,63,Everybody,2017-05-05,0.622,0.867,1,-5.298,1,0.0893,0.111,0.000104,0.346,0.339,140.011,331267
Overnight,Logic,60,Bobby Tarantino II,2018-03-09,0.861,0.745,1,-6.77,1,0.0608,0.00138,1.87e-05,0.141,0.889,150.002,217560
Pray,Sam Smith,60,Pray,2018-03-29,0.637,0.448,4,-7.968,0,0.0617,0.224,0.0,0.0887,0.224,87.919,221760
Midnight,Logic,64,Bobby Tarantino II,2018-03-09,0.568,0.607,9,-7.438,0,0.108,0.0867,0.0,0.0972,0.269,95.056,241427
Contra,Logic,61,Bobby Tarantino II,2018-03-09,0.804,0.823,8,-5.837,1,0.0488,0.104,0.0,0.2,0.616,126.007,217147
BoomTrap Protocol,Logic,58,Bobby Tarantino II,2018-03-09,0.747,0.532,10,-5.474,0,0.0394,0.0549,2.78e-06,0.121,0.347,77.032,221360
Indica Badu,Logic,64,Bobby Tarantino II,2018-03-09,0.742,0.72,0,-2.876,1,0.116,0.0402,0.000846,0.0839,0.97,77.011,260320
Yuck,Logic,58,Bobby Tarantino II,2018-03-09,0.619,0.798,11,-5.517,0,0.381,0.168,0.0,0.17,0.71,156.151,173693
Flexicution,Logic,66,Bobby Tarantino,2016-07-01,0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,218947
Gang Related,Logic,65,Under Pressure (Deluxe),2014-10-21,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,167320
44 Bars,Logic,63,Bobby Tarantino,2016-07-01,0.728,0.628,6,-8.83,0,0.319,0.351,0.0,0.198,0.313,94.128,182267
Buried Alive,Logic,1,Under Pressure (Deluxe),2014-10-21,0.759,0.826,3,-6.627,0,0.0613,0.0977,2.07e-05,0.275,0.545,139.943,337747
Take It Back,Logic,59,Everybody,2017-05-05,0.837,0.84,7,-4.293,1,0.239,0.0629,0.0,0.329,0.692,135.004,400013
Super Mario World,Logic,59,Bobby Tarantino,2016-07-01,0.862,0.662,0,-7.19,1,0.209,0.0548,0.0,0.0993,0.394,131.964,177680
Lord Willin',Logic,60,The Incredible True Story,2015-11-13,0.648,0.85,6,-4.248,0,0.0561,0.123,0.000347,0.0529,0.567,170.061,208667
Soul Food,Logic,58,Under Pressure (Deluxe),2014-10-21,0.52,0.869,1,-4.546,0,0.28,0.0573,0.0,0.332,0.259,167.771,292933
Like Woah,Logic,59,The Incredible True Story,2015-11-13,0.717,0.907,4,-4.457,0,0.0389,0.035,0.00696,0.594,0.401,107.051,232693
Hallelujah,Logic,55,Everybody,2017-05-05,0.667,0.596,11,-8.348,0,0.19,0.494,3.43e-06,0.342,0.462,136.033,448733
Young Jesus,Logic,60,The Incredible True Story,2015-11-13,0.736,0.903,10,-3.235,0,0.127,0.0889,0.0,0.129,0.457,95.047,211573
Driving Ms Daisy,Logic,0,Under Pressure (Deluxe),2014-10-21,0.657,0.826,9,-4.631,0,0.0597,0.368,1.42e-06,0.104,0.529,159.991,240587
I Am The Greatest,Logic,59,The Incredible True Story,2015-11-13,0.801,0.815,11,-4.81,1,0.148,0.042,4.42e-06,0.0741,0.37,90.017,202920
Killing Spree,Logic,1,Everybody,2017-05-05,0.854,0.77,1,-5.887,0,0.159,0.028,0.0,0.117,0.178,123.984,206613
Wrist,Logic,57,Bobby Tarantino,2016-07-01,0.854,0.685,9,-5.319,0,0.242,0.00865,4.72e-06,0.0727,0.526,139.988,205733
City Of Stars,Logic,1,The Incredible True Story,2015-11-13,0.415,0.868,0,-5.826,1,0.131,0.125,0.0175,0.241,0.606,93.628,376640
Nikki,Logic,62,Under Pressure (Deluxe),2014-10-21,0.669,0.74,10,-7.549,0,0.0354,0.0703,0.0,0.152,0.573,97.99,203507
Slave II,Logic,55,Bobby Tarantino,2016-07-01,0.515,0.508,10,-5.997,0,0.16,0.026,0.00279,0.108,0.129,90.507,196893
Fade Away,Logic,62,The Incredible True Story,2015-11-13,0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,287400
"All of Me (feat. Logic, ROZES)",Big Gigantic,59,Brighter Future,2016-08-26,0.628,0.877,10,-3.016,0,0.041,0.00189,0.0,0.228,0.199,142.034,228169
The Jam,Logic,55,Bobby Tarantino,2016-07-01,0.814,0.589,10,-7.762,0,0.324,0.0145,0.0,0.114,0.375,149.08,238400
Never Been,Logic,1,The Incredible True Story,2015-11-13,0.459,0.781,10,-6.122,0,0.059,0.0976,1.26e-05,0.573,0.629,98.848,247133
Run It,Logic,57,The Incredible True Story,2015-11-13,0.863,0.815,11,-6.242,0,0.232,0.216,0.0,0.0887,0.636,108.972,200800
Stainless,Logic,1,The Incredible True Story,2015-11-13,0.7,0.891,2,-4.988,1,0.0364,0.0712,6.01e-06,0.271,0.605,139.993,199573
Closing My Eyes,Alrahim Wright III,3,2 Whize,2019-05-18,0.838,0.226,0,-16.015,0,0.329,0.598,5.3e-05,0.114,0.462,133.95,118596
All In My Feelings,OYABUN,51,All In My Feelings,2019-06-28,0.651,0.431,10,-8.286,1,0.139,0.153,1.12e-05,0.185,0.492,89.917,152000
Chicago,Cookin Soul,51,Polo Beats,2018-08-14,0.729,0.448,0,-7.868,1,0.0413,0.202,0.867,0.0693,0.328,91.021,105495
Smokeloud,Millennium Jazz Music,49,"Made in Germany: On the Radar, Vol. 2",2017-08-28,0.714,0.314,6,-8.542,1,0.0409,0.181,0.877,0.11,0.571,81.993,210126
Mental Fallout,Jorge Milliano,57,Dosages,2019-09-13,0.72,0.338,0,-15.269,1,0.041,0.00891,0.867,0.0919,0.0398,123.006,162936
Vent,o k h o,53,As We Age Under The Porch,2017-06-02,0.459,0.518,10,-9.398,0,0.0783,0.513,0.219,0.171,0.224,77.703,164936
Smokey Hue,TyLuv.,44,In Between (Part.3),2019-10-31,0.649,0.441,10,-8.665,0,0.0312,0.957,0.964,0.115,0.406,89.964,160040
Hard Times,Young L3x,49,Any Moment,2018-10-19,0.748,0.546,8,-8.054,0,0.168,0.446,0.0,0.143,0.694,77.485,188903
Aisle Thots,Skipp Whitman,45,Elevator Music,2019-05-20,0.797,0.595,6,-8.154,1,0.0386,0.706,0.00783,0.114,0.622,114.99,155563
92 Baby,W3alth,44,92 Baby,2019-07-12,0.615,0.501,6,-9.76,1,0.0882,0.667,0.00438,0.111,0.362,84.929,184220
Ueno,Nathan Kawanishi,44,Ueno,2019-07-12,0.729,0.827,9,-8.71,0,0.161,0.16,0.938,0.0794,0.829,81.985,162482
